dry_run_request_id,stage_name,stage_order,template_id,schema_version,evidence_state_id,packet_id,condition_name,input_reference,dependency_reference,target_label_reference_excluded,prompt_template_only,raw_prompt_instance_written,raw_response_written,api_call_executed,model_call_executed
P05_CFPB_ES_046_03_partial_dropout_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_046_03_partial_dropout,P05_CFPB_PKT_022235,partial_dropout,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_046_03_partial_dropout_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_046_03_partial_dropout,P05_CFPB_PKT_022235,partial_dropout,sanitized_decision_output_reference,P05_CFPB_ES_046_03_partial_dropout_D,True,True,False,False,False,False
P05_CFPB_ES_046_03_partial_dropout_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_046_03_partial_dropout,P05_CFPB_PKT_022235,partial_dropout,sanitized_decision_and_audit_output_references,P05_CFPB_ES_046_03_partial_dropout_D|P05_CFPB_ES_046_03_partial_dropout_A,True,True,False,False,False,False
P05_CFPB_ES_046_04_noisy_conflicting_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_046_04_noisy_conflicting,P05_CFPB_PKT_022235,noisy_conflicting,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_046_04_noisy_conflicting_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_046_04_noisy_conflicting,P05_CFPB_PKT_022235,noisy_conflicting,sanitized_decision_output_reference,P05_CFPB_ES_046_04_noisy_conflicting_D,True,True,False,False,False,False
P05_CFPB_ES_046_04_noisy_conflicting_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_046_04_noisy_conflicting,P05_CFPB_PKT_022235,noisy_conflicting,sanitized_decision_and_audit_output_references,P05_CFPB_ES_046_04_noisy_conflicting_D|P05_CFPB_ES_046_04_noisy_conflicting_A,True,True,False,False,False,False
P05_CFPB_ES_047_01_clean_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_047_01_clean,P05_CFPB_PKT_025316,clean,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_047_01_clean_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_047_01_clean,P05_CFPB_PKT_025316,clean,sanitized_decision_output_reference,P05_CFPB_ES_047_01_clean_D,True,True,False,False,False,False
P05_CFPB_ES_047_01_clean_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_047_01_clean,P05_CFPB_PKT_025316,clean,sanitized_decision_and_audit_output_references,P05_CFPB_ES_047_01_clean_D|P05_CFPB_ES_047_01_clean_A,True,True,False,False,False,False
P05_CFPB_ES_047_02_compressed_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_047_02_compressed,P05_CFPB_PKT_025316,compressed,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_047_02_compressed_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_047_02_compressed,P05_CFPB_PKT_025316,compressed,sanitized_decision_output_reference,P05_CFPB_ES_047_02_compressed_D,True,True,False,False,False,False
P05_CFPB_ES_047_02_compressed_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_047_02_compressed,P05_CFPB_PKT_025316,compressed,sanitized_decision_and_audit_output_references,P05_CFPB_ES_047_02_compressed_D|P05_CFPB_ES_047_02_compressed_A,True,True,False,False,False,False
P05_CFPB_ES_047_03_partial_dropout_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_047_03_partial_dropout,P05_CFPB_PKT_025316,partial_dropout,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_047_03_partial_dropout_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_047_03_partial_dropout,P05_CFPB_PKT_025316,partial_dropout,sanitized_decision_output_reference,P05_CFPB_ES_047_03_partial_dropout_D,True,True,False,False,False,False
P05_CFPB_ES_047_03_partial_dropout_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_047_03_partial_dropout,P05_CFPB_PKT_025316,partial_dropout,sanitized_decision_and_audit_output_references,P05_CFPB_ES_047_03_partial_dropout_D|P05_CFPB_ES_047_03_partial_dropout_A,True,True,False,False,False,False
P05_CFPB_ES_047_04_noisy_conflicting_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_047_04_noisy_conflicting,P05_CFPB_PKT_025316,noisy_conflicting,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_047_04_noisy_conflicting_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_047_04_noisy_conflicting,P05_CFPB_PKT_025316,noisy_conflicting,sanitized_decision_output_reference,P05_CFPB_ES_047_04_noisy_conflicting_D,True,True,False,False,False,False
P05_CFPB_ES_047_04_noisy_conflicting_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_047_04_noisy_conflicting,P05_CFPB_PKT_025316,noisy_conflicting,sanitized_decision_and_audit_output_references,P05_CFPB_ES_047_04_noisy_conflicting_D|P05_CFPB_ES_047_04_noisy_conflicting_A,True,True,False,False,False,False
P05_CFPB_ES_048_01_clean_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_048_01_clean,P05_CFPB_PKT_022610,clean,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_048_01_clean_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_048_01_clean,P05_CFPB_PKT_022610,clean,sanitized_decision_output_reference,P05_CFPB_ES_048_01_clean_D,True,True,False,False,False,False
P05_CFPB_ES_048_01_clean_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_048_01_clean,P05_CFPB_PKT_022610,clean,sanitized_decision_and_audit_output_references,P05_CFPB_ES_048_01_clean_D|P05_CFPB_ES_048_01_clean_A,True,True,False,False,False,False
P05_CFPB_ES_048_02_compressed_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_048_02_compressed,P05_CFPB_PKT_022610,compressed,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_048_02_compressed_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_048_02_compressed,P05_CFPB_PKT_022610,compressed,sanitized_decision_output_reference,P05_CFPB_ES_048_02_compressed_D,True,True,False,False,False,False
P05_CFPB_ES_048_02_compressed_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_048_02_compressed,P05_CFPB_PKT_022610,compressed,sanitized_decision_and_audit_output_references,P05_CFPB_ES_048_02_compressed_D|P05_CFPB_ES_048_02_compressed_A,True,True,False,False,False,False
P05_CFPB_ES_048_03_partial_dropout_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_048_03_partial_dropout,P05_CFPB_PKT_022610,partial_dropout,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_048_03_partial_dropout_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_048_03_partial_dropout,P05_CFPB_PKT_022610,partial_dropout,sanitized_decision_output_reference,P05_CFPB_ES_048_03_partial_dropout_D,True,True,False,False,False,False
P05_CFPB_ES_048_03_partial_dropout_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_048_03_partial_dropout,P05_CFPB_PKT_022610,partial_dropout,sanitized_decision_and_audit_output_references,P05_CFPB_ES_048_03_partial_dropout_D|P05_CFPB_ES_048_03_partial_dropout_A,True,True,False,False,False,False
P05_CFPB_ES_048_04_noisy_conflicting_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_048_04_noisy_conflicting,P05_CFPB_PKT_022610,noisy_conflicting,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_048_04_noisy_conflicting_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_048_04_noisy_conflicting,P05_CFPB_PKT_022610,noisy_conflicting,sanitized_decision_output_reference,P05_CFPB_ES_048_04_noisy_conflicting_D,True,True,False,False,False,False
P05_CFPB_ES_048_04_noisy_conflicting_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_048_04_noisy_conflicting,P05_CFPB_PKT_022610,noisy_conflicting,sanitized_decision_and_audit_output_references,P05_CFPB_ES_048_04_noisy_conflicting_D|P05_CFPB_ES_048_04_noisy_conflicting_A,True,True,False,False,False,False
P05_CFPB_ES_049_01_clean_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_049_01_clean,P05_CFPB_PKT_025875,clean,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_049_01_clean_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_049_01_clean,P05_CFPB_PKT_025875,clean,sanitized_decision_output_reference,P05_CFPB_ES_049_01_clean_D,True,True,False,False,False,False
P05_CFPB_ES_049_01_clean_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_049_01_clean,P05_CFPB_PKT_025875,clean,sanitized_decision_and_audit_output_references,P05_CFPB_ES_049_01_clean_D|P05_CFPB_ES_049_01_clean_A,True,True,False,False,False,False
P05_CFPB_ES_049_02_compressed_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_049_02_compressed,P05_CFPB_PKT_025875,compressed,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_049_02_compressed_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_049_02_compressed,P05_CFPB_PKT_025875,compressed,sanitized_decision_output_reference,P05_CFPB_ES_049_02_compressed_D,True,True,False,False,False,False
P05_CFPB_ES_049_02_compressed_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_049_02_compressed,P05_CFPB_PKT_025875,compressed,sanitized_decision_and_audit_output_references,P05_CFPB_ES_049_02_compressed_D|P05_CFPB_ES_049_02_compressed_A,True,True,False,False,False,False
P05_CFPB_ES_049_03_partial_dropout_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_049_03_partial_dropout,P05_CFPB_PKT_025875,partial_dropout,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_049_03_partial_dropout_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_049_03_partial_dropout,P05_CFPB_PKT_025875,partial_dropout,sanitized_decision_output_reference,P05_CFPB_ES_049_03_partial_dropout_D,True,True,False,False,False,False
P05_CFPB_ES_049_03_partial_dropout_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_049_03_partial_dropout,P05_CFPB_PKT_025875,partial_dropout,sanitized_decision_and_audit_output_references,P05_CFPB_ES_049_03_partial_dropout_D|P05_CFPB_ES_049_03_partial_dropout_A,True,True,False,False,False,False
P05_CFPB_ES_049_04_noisy_conflicting_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_049_04_noisy_conflicting,P05_CFPB_PKT_025875,noisy_conflicting,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_049_04_noisy_conflicting_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_049_04_noisy_conflicting,P05_CFPB_PKT_025875,noisy_conflicting,sanitized_decision_output_reference,P05_CFPB_ES_049_04_noisy_conflicting_D,True,True,False,False,False,False
P05_CFPB_ES_049_04_noisy_conflicting_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_049_04_noisy_conflicting,P05_CFPB_PKT_025875,noisy_conflicting,sanitized_decision_and_audit_output_references,P05_CFPB_ES_049_04_noisy_conflicting_D|P05_CFPB_ES_049_04_noisy_conflicting_A,True,True,False,False,False,False
P05_CFPB_ES_050_01_clean_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_050_01_clean,P05_CFPB_PKT_022895,clean,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_050_01_clean_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_050_01_clean,P05_CFPB_PKT_022895,clean,sanitized_decision_output_reference,P05_CFPB_ES_050_01_clean_D,True,True,False,False,False,False
P05_CFPB_ES_050_01_clean_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_050_01_clean,P05_CFPB_PKT_022895,clean,sanitized_decision_and_audit_output_references,P05_CFPB_ES_050_01_clean_D|P05_CFPB_ES_050_01_clean_A,True,True,False,False,False,False
P05_CFPB_ES_050_02_compressed_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_050_02_compressed,P05_CFPB_PKT_022895,compressed,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_050_02_compressed_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_050_02_compressed,P05_CFPB_PKT_022895,compressed,sanitized_decision_output_reference,P05_CFPB_ES_050_02_compressed_D,True,True,False,False,False,False
P05_CFPB_ES_050_02_compressed_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_050_02_compressed,P05_CFPB_PKT_022895,compressed,sanitized_decision_and_audit_output_references,P05_CFPB_ES_050_02_compressed_D|P05_CFPB_ES_050_02_compressed_A,True,True,False,False,False,False
P05_CFPB_ES_050_03_partial_dropout_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_050_03_partial_dropout,P05_CFPB_PKT_022895,partial_dropout,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_050_03_partial_dropout_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_050_03_partial_dropout,P05_CFPB_PKT_022895,partial_dropout,sanitized_decision_output_reference,P05_CFPB_ES_050_03_partial_dropout_D,True,True,False,False,False,False
P05_CFPB_ES_050_03_partial_dropout_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_050_03_partial_dropout,P05_CFPB_PKT_022895,partial_dropout,sanitized_decision_and_audit_output_references,P05_CFPB_ES_050_03_partial_dropout_D|P05_CFPB_ES_050_03_partial_dropout_A,True,True,False,False,False,False
P05_CFPB_ES_050_04_noisy_conflicting_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_050_04_noisy_conflicting,P05_CFPB_PKT_022895,noisy_conflicting,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_050_04_noisy_conflicting_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_050_04_noisy_conflicting,P05_CFPB_PKT_022895,noisy_conflicting,sanitized_decision_output_reference,P05_CFPB_ES_050_04_noisy_conflicting_D,True,True,False,False,False,False
P05_CFPB_ES_050_04_noisy_conflicting_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_050_04_noisy_conflicting,P05_CFPB_PKT_022895,noisy_conflicting,sanitized_decision_and_audit_output_references,P05_CFPB_ES_050_04_noisy_conflicting_D|P05_CFPB_ES_050_04_noisy_conflicting_A,True,True,False,False,False,False
P05_CFPB_ES_051_01_clean_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_051_01_clean,P05_CFPB_PKT_025988,clean,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_051_01_clean_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_051_01_clean,P05_CFPB_PKT_025988,clean,sanitized_decision_output_reference,P05_CFPB_ES_051_01_clean_D,True,True,False,False,False,False
P05_CFPB_ES_051_01_clean_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_051_01_clean,P05_CFPB_PKT_025988,clean,sanitized_decision_and_audit_output_references,P05_CFPB_ES_051_01_clean_D|P05_CFPB_ES_051_01_clean_A,True,True,False,False,False,False
P05_CFPB_ES_051_02_compressed_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_051_02_compressed,P05_CFPB_PKT_025988,compressed,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_051_02_compressed_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_051_02_compressed,P05_CFPB_PKT_025988,compressed,sanitized_decision_output_reference,P05_CFPB_ES_051_02_compressed_D,True,True,False,False,False,False
P05_CFPB_ES_051_02_compressed_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_051_02_compressed,P05_CFPB_PKT_025988,compressed,sanitized_decision_and_audit_output_references,P05_CFPB_ES_051_02_compressed_D|P05_CFPB_ES_051_02_compressed_A,True,True,False,False,False,False
P05_CFPB_ES_051_03_partial_dropout_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_051_03_partial_dropout,P05_CFPB_PKT_025988,partial_dropout,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_051_03_partial_dropout_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_051_03_partial_dropout,P05_CFPB_PKT_025988,partial_dropout,sanitized_decision_output_reference,P05_CFPB_ES_051_03_partial_dropout_D,True,True,False,False,False,False
P05_CFPB_ES_051_03_partial_dropout_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_051_03_partial_dropout,P05_CFPB_PKT_025988,partial_dropout,sanitized_decision_and_audit_output_references,P05_CFPB_ES_051_03_partial_dropout_D|P05_CFPB_ES_051_03_partial_dropout_A,True,True,False,False,False,False
P05_CFPB_ES_051_04_noisy_conflicting_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_051_04_noisy_conflicting,P05_CFPB_PKT_025988,noisy_conflicting,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_051_04_noisy_conflicting_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_051_04_noisy_conflicting,P05_CFPB_PKT_025988,noisy_conflicting,sanitized_decision_output_reference,P05_CFPB_ES_051_04_noisy_conflicting_D,True,True,False,False,False,False
P05_CFPB_ES_051_04_noisy_conflicting_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_051_04_noisy_conflicting,P05_CFPB_PKT_025988,noisy_conflicting,sanitized_decision_and_audit_output_references,P05_CFPB_ES_051_04_noisy_conflicting_D|P05_CFPB_ES_051_04_noisy_conflicting_A,True,True,False,False,False,False
P05_CFPB_ES_052_01_clean_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_052_01_clean,P05_CFPB_PKT_024360,clean,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_052_01_clean_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_052_01_clean,P05_CFPB_PKT_024360,clean,sanitized_decision_output_reference,P05_CFPB_ES_052_01_clean_D,True,True,False,False,False,False
P05_CFPB_ES_052_01_clean_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_052_01_clean,P05_CFPB_PKT_024360,clean,sanitized_decision_and_audit_output_references,P05_CFPB_ES_052_01_clean_D|P05_CFPB_ES_052_01_clean_A,True,True,False,False,False,False
P05_CFPB_ES_052_02_compressed_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_052_02_compressed,P05_CFPB_PKT_024360,compressed,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_052_02_compressed_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_052_02_compressed,P05_CFPB_PKT_024360,compressed,sanitized_decision_output_reference,P05_CFPB_ES_052_02_compressed_D,True,True,False,False,False,False
P05_CFPB_ES_052_02_compressed_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_052_02_compressed,P05_CFPB_PKT_024360,compressed,sanitized_decision_and_audit_output_references,P05_CFPB_ES_052_02_compressed_D|P05_CFPB_ES_052_02_compressed_A,True,True,False,False,False,False
P05_CFPB_ES_052_03_partial_dropout_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_052_03_partial_dropout,P05_CFPB_PKT_024360,partial_dropout,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_052_03_partial_dropout_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_052_03_partial_dropout,P05_CFPB_PKT_024360,partial_dropout,sanitized_decision_output_reference,P05_CFPB_ES_052_03_partial_dropout_D,True,True,False,False,False,False
P05_CFPB_ES_052_03_partial_dropout_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_052_03_partial_dropout,P05_CFPB_PKT_024360,partial_dropout,sanitized_decision_and_audit_output_references,P05_CFPB_ES_052_03_partial_dropout_D|P05_CFPB_ES_052_03_partial_dropout_A,True,True,False,False,False,False
P05_CFPB_ES_052_04_noisy_conflicting_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_052_04_noisy_conflicting,P05_CFPB_PKT_024360,noisy_conflicting,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_052_04_noisy_conflicting_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_052_04_noisy_conflicting,P05_CFPB_PKT_024360,noisy_conflicting,sanitized_decision_output_reference,P05_CFPB_ES_052_04_noisy_conflicting_D,True,True,False,False,False,False
P05_CFPB_ES_052_04_noisy_conflicting_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_052_04_noisy_conflicting,P05_CFPB_PKT_024360,noisy_conflicting,sanitized_decision_and_audit_output_references,P05_CFPB_ES_052_04_noisy_conflicting_D|P05_CFPB_ES_052_04_noisy_conflicting_A,True,True,False,False,False,False
P05_CFPB_ES_053_01_clean_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_053_01_clean,P05_CFPB_PKT_026098,clean,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_053_01_clean_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_053_01_clean,P05_CFPB_PKT_026098,clean,sanitized_decision_output_reference,P05_CFPB_ES_053_01_clean_D,True,True,False,False,False,False
P05_CFPB_ES_053_01_clean_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_053_01_clean,P05_CFPB_PKT_026098,clean,sanitized_decision_and_audit_output_references,P05_CFPB_ES_053_01_clean_D|P05_CFPB_ES_053_01_clean_A,True,True,False,False,False,False
P05_CFPB_ES_053_02_compressed_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_053_02_compressed,P05_CFPB_PKT_026098,compressed,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_053_02_compressed_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_053_02_compressed,P05_CFPB_PKT_026098,compressed,sanitized_decision_output_reference,P05_CFPB_ES_053_02_compressed_D,True,True,False,False,False,False
P05_CFPB_ES_053_02_compressed_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_053_02_compressed,P05_CFPB_PKT_026098,compressed,sanitized_decision_and_audit_output_references,P05_CFPB_ES_053_02_compressed_D|P05_CFPB_ES_053_02_compressed_A,True,True,False,False,False,False
P05_CFPB_ES_053_03_partial_dropout_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_053_03_partial_dropout,P05_CFPB_PKT_026098,partial_dropout,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_053_03_partial_dropout_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_053_03_partial_dropout,P05_CFPB_PKT_026098,partial_dropout,sanitized_decision_output_reference,P05_CFPB_ES_053_03_partial_dropout_D,True,True,False,False,False,False
P05_CFPB_ES_053_03_partial_dropout_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_053_03_partial_dropout,P05_CFPB_PKT_026098,partial_dropout,sanitized_decision_and_audit_output_references,P05_CFPB_ES_053_03_partial_dropout_D|P05_CFPB_ES_053_03_partial_dropout_A,True,True,False,False,False,False
P05_CFPB_ES_053_04_noisy_conflicting_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_053_04_noisy_conflicting,P05_CFPB_PKT_026098,noisy_conflicting,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_053_04_noisy_conflicting_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_053_04_noisy_conflicting,P05_CFPB_PKT_026098,noisy_conflicting,sanitized_decision_output_reference,P05_CFPB_ES_053_04_noisy_conflicting_D,True,True,False,False,False,False
P05_CFPB_ES_053_04_noisy_conflicting_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_053_04_noisy_conflicting,P05_CFPB_PKT_026098,noisy_conflicting,sanitized_decision_and_audit_output_references,P05_CFPB_ES_053_04_noisy_conflicting_D|P05_CFPB_ES_053_04_noisy_conflicting_A,True,True,False,False,False,False
P05_CFPB_ES_054_01_clean_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_054_01_clean,P05_CFPB_PKT_024533,clean,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_054_01_clean_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_054_01_clean,P05_CFPB_PKT_024533,clean,sanitized_decision_output_reference,P05_CFPB_ES_054_01_clean_D,True,True,False,False,False,False
P05_CFPB_ES_054_01_clean_E,escalation,3,escalation_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_054_01_clean,P05_CFPB_PKT_024533,clean,sanitized_decision_and_audit_output_references,P05_CFPB_ES_054_01_clean_D|P05_CFPB_ES_054_01_clean_A,True,True,False,False,False,False
P05_CFPB_ES_054_02_compressed_D,decision,1,decision_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_054_02_compressed,P05_CFPB_PKT_024533,compressed,evidence_state_conditions.csv:evidence_state_text,,True,True,False,False,False,False
P05_CFPB_ES_054_02_compressed_A,audit,2,audit_v1,pilot_05_cfpb_cascade_v1,P05_CFPB_ES_054_02_compressed,P05_CFPB_PKT_024533,compressed,sanitized_decision_output_reference,P05_CFPB_ES_054_02_compressed_D,True,True,False,False,False,False
